DateTime,cpu %user,cpu %nice,cpu %sys,cpu %iowait,cpu %steal,%idle,Total Memory,Used Memory,Free Memory,Shared Memory,Buffers Memory,Cached Memory,Load-1Min,Load-5Min,Load-15Min,Server Status
11-04-2019 08:30,2.53,0,5.56,0,0,91.92,7823,5127,305,285,2389,2050,0,0.04,0.05,Warning
11-04-2019 08:35,53.27,0,23.12,0,0,23.62,7823,5166,266,285,2389,2012,0.34,0.11,0.07,Warning
11-04-2019 08:40,2,0,6,0,0,92,7823,5064,369,285,2389,2114,0.31,0.2,0.11,Normal
11-04-2019 08:45,1.52,0,0.51,0,0,97.98,7823,5155,277,285,2390,2023,0.01,0.1,0.1,Warning
11-04-2019 08:50,2.5,0,7,0,0,90.5,7823,5040,589,285,2192,2138,0.57,0.21,0.15,Normal
11-04-2019 08:55,25.63,0,12.06,0,0,62.31,7823,5080,549,285,2192,2098,0.28,0.17,0.15,Normal
11-04-2019 09:00,2.51,0,7.54,0,0,89.95,7823,5122,506,285,2193,2055,0.02,0.12,0.13,Warning
11-04-2019 09:10,30.15,0,10.05,0,0,59.8,7823,5093,536,285,2193,2086,0.49,0.19,0.15,Warning
11-04-2019 09:15,2.01,0,8.54,0,0,89.45,7823,5066,563,285,2193,2113,0.14,0.13,0.13,Normal
11-04-2019 09:20,13.71,0,5.08,0,0,81.22,7823,5439,185,285,2198,1735,0.82,0.31,0.2,Warning
11-04-2019 09:25,17.59,0,11.56,0,0,70.85,7823,5144,525,285,2153,2033,0.62,0.58,0.34,Warning
11-04-2019 09:30,4.5,0,8.5,0,0,87,7823,5078,590,285,2154,2100,0.48,0.43,0.33,Normal
11-04-2019 09:35,3,0,8.5,0,0,88.5,7823,5210,456,285,2156,1967,0.03,0.25,0.29,Warning
11-04-2019 09:40,1.5,0,1.5,0,0,97,7823,5143,523,285,2155,2035,0.14,0.16,0.23,Warning
11-04-2019 09:45,2.51,0,7.54,0,0,89.95,7823,5197,468,285,2157,1980,0.09,0.1,0.19,Warning
11-04-2019 09:50,4.02,0,8.54,0,0,87.44,7823,5479,302,285,2040,1694,0.46,0.23,0.21,Warning
11-04-2019 09:55,5.08,0,9.64,0,0,85.28,7823,5405,376,285,2041,1769,0.42,0.4,0.31,Warning
11-04-2019 10:00,3.48,0,7.46,0,0,89.05,7823,5483,294,285,2044,1689,0.28,0.47,0.39,Warning
11-04-2019 10:05,3.02,0,7.04,0,0,89.95,7823,5413,497,285,1912,1759,0.22,0.42,0.4,Warning
11-04-2019 10:11,2.54,0,7.11,0,0,90.36,7823,5243,668,285,1910,1931,0.54,0.49,0.42,Warning
11-04-2019 10:15,4.08,0,8.67,0,0,87.24,7823,5430,479,285,1912,1743,0.8,0.5,0.43,Warning
11-04-2019 10:20,4.57,0,7.61,0,0,87.82,7823,5492,415,285,1915,1680,0.34,0.45,0.42,Warning
11-04-2019 10:25,4.52,0,9.55,0,0,85.93,7823,5530,376,285,1916,1643,0.89,0.56,0.46,Warning
11-04-2019 10:30,3,0,7.5,0,0,89.5,7823,5387,519,285,1916,1788,0.06,0.36,0.42,Warning
11-04-2019 10:35,4.55,0,8.59,0,0,86.87,7823,5690,210,285,1922,1481,0.47,0.45,0.44,Critical
11-04-2019 10:40,3.5,0,10,0,0,86.5,7823,5465,436,285,1921,1708,0.65,0.47,0.43,Warning
11-04-2019 10:45,3.05,0,2.03,0,0,94.92,7823,5531,367,285,1924,1641,0.07,0.32,0.39,Warning
11-04-2019 10:50,2.51,0,7.54,0,0,89.95,7823,5139,761,285,1922,2037,0.14,0.3,0.38,Warning
11-04-2019 10:55,30.15,0,11.56,0,0,58.29,7823,5515,455,285,1851,1657,0.5,0.62,0.5,Warning
11-04-2019 11:00,4.04,0,6.57,0,0,89.39,7823,5618,349,285,1855,1553,0.34,0.43,0.46,Warning
11-04-2019 11:05,8.16,0,12.24,0,0,79.59,7823,5466,499,285,1856,1707,0.39,0.52,0.49,Warning
11-04-2019 11:10,5.13,0,8.21,0,0,86.67,7823,5607,354,285,1860,1564,0.24,0.57,0.54,Warning
11-04-2019 11:15,4.55,0,6.06,0,0,89.39,7823,5501,459,285,1862,1671,1.25,0.59,0.53,Warning
11-04-2019 11:20,3.03,0,6.57,0,0,90.4,7823,5502,456,285,1864,1669,0.63,0.54,0.52,Warning
11-04-2019 11:25,4.04,0,9.09,0,0,86.87,7823,5360,599,285,1863,1814,0.63,0.78,0.63,Warning
11-04-2019 11:30,3.52,0,7.54,0,0,88.94,7823,5204,757,285,1861,1972,0.05,0.34,0.48,Warning
11-04-2019 11:35,2,0,2,0,0,96,7823,5229,730,285,1862,1947,0.03,0.24,0.41,Warning
11-04-2019 11:40,18.78,0,11.17,0,0,70.05,7823,5621,454,285,1747,1550,0.32,0.3,0.39,Warning
11-04-2019 11:45,4.04,0,8.08,0,0,87.88,7823,5515,559,285,1747,1658,0.62,0.29,0.35,Warning
11-04-2019 11:50,6.6,0,7.61,0,0,85.79,7823,5464,608,285,1750,1707,0.66,0.5,0.43,Warning
11-04-2019 11:55,2.02,0,2.53,0,0,95.45,7823,5293,780,285,1748,1881,0.35,0.63,0.52,Warning
11-04-2019 12:00,3.54,0,6.06,0,0,90.4,7823,5395,676,285,1750,1779,1.08,0.51,0.47,Warning
11-04-2019 12:05,1,0,1,0,0,98,7823,5393,774,285,1655,1781,0.96,0.79,0.63,Warning
11-04-2019 12:10,3.03,0,6.06,0,0,90.91,7823,5459,705,285,1657,1714,0.12,0.58,0.6,Warning
11-04-2019 12:15,2.53,0,3.03,0,0,94.44,7823,5642,518,285,1661,1529,0.73,0.5,0.56,Critical
11-04-2019 12:20,5.53,0,8.04,0,0,86.43,7823,5346,816,285,1659,1828,0.01,0.21,0.42,Warning
11-04-2019 12:25,5.03,0,9.05,0,0,85.93,7823,5489,671,285,1662,1684,0.2,0.38,0.46,Warning
11-04-2019 12:30,3.02,0,6.03,0,0,90.95,7823,5307,852,285,1663,1867,0.3,0.48,0.49,Warning
11-04-2019 12:35,6.06,0,9.6,0,0,84.34,7823,5320,839,285,1663,1855,0.27,0.37,0.44,Warning
11-04-2019 12:40,4.55,0,9.09,0,0,86.36,7823,5489,666,285,1667,1684,0.16,0.41,0.46,Warning
11-04-2019 12:45,3.54,0,10.1,0,0,86.36,7823,5344,812,285,1666,1831,0.47,0.49,0.48,Warning
11-04-2019 12:50,5.08,0,11.68,0,0,83.25,7823,5268,886,285,1667,1907,0.15,0.43,0.47,Warning
11-04-2019 12:55,19.39,0,13.78,0,0,66.84,7823,5345,808,285,1668,1830,0.98,0.49,0.46,Warning
11-04-2019 13:00,5.08,0,11.17,0,0,83.76,7823,5666,481,285,1674,1504,0.51,0.61,0.54,Critical
11-04-2019 13:05,4.5,0,8.5,0,0,87,7823,5214,936,285,1672,1961,0.26,0.56,0.55,Warning
11-04-2019 13:05,2.02,0,9.6,0,0,88.38,7823,5161,990,285,1671,2016,0.85,0.57,0.54,Warning
11-04-2019 13:10,3,0,6.5,0,0,90.5,7823,5383,765,285,1674,1792,0.5,0.44,0.49,Warning
11-04-2019 13:15,29.65,0,6.03,0,0,64.32,7823,5240,908,285,1674,1936,0.35,0.47,0.5,Warning
11-04-2019 13:20,4.04,0,10.61,0,0,85.35,7823,5202,945,285,1675,1975,0.16,0.38,0.46,Warning
11-04-2019 13:25,3.03,0,7.58,0,0,89.39,7823,5268,877,285,1677,1907,0.66,0.64,0.55,Warning
11-04-2019 13:30,4.08,0,9.18,0,0,86.73,7823,5253,891,285,1677,1922,0.12,0.46,0.52,Warning
11-04-2019 13:35,3.55,0,8.12,0,0,88.32,7823,5268,870,285,1684,1908,0.5,0.52,0.53,Warning
11-04-2019 13:40,36.5,0,19,0,0,44.5,7823,5319,818,285,1685,1857,0.62,0.42,0.47,Warning
11-04-2019 13:45,3.05,0,7.61,0,0,89.34,7823,5358,778,285,1686,1817,0.06,0.27,0.4,Warning
11-04-2019 13:50,3.03,0,9.6,0,0,87.37,7823,5462,671,285,1689,1712,0.45,0.33,0.38,Warning
11-04-2019 13:55,33.84,0,14.14,0,0,52.02,7823,5304,830,285,1687,1871,0.01,0.16,0.29,Warning
11-04-2019 14:00,4.55,0,11.11,0,0,84.34,7823,5358,773,285,1690,1816,0.51,0.37,0.35,Warning
11-04-2019 14:05,3.5,0,9,0,0,87.5,7823,5306,824,285,1691,1868,0.42,0.36,0.36,Warning
11-04-2019 14:10,75.5,0,24.5,0,0,0,7823,5305,826,285,1691,1871,0.52,0.39,0.36,Warning
11-04-2019 14:15,3,0,8,0,0,89,7823,5345,783,285,1693,1829,0.28,0.38,0.37,Warning
11-04-2019 14:20,3.5,0,8.5,0,0,88,7823,5253,876,285,1693,1923,0.15,0.36,0.38,Warning
11-04-2019 14:25,0.5,0,0,0,0,99.5,7823,5345,781,285,1696,1830,0.13,0.18,0.3,Warning
11-04-2019 14:30,38.38,0,19.7,0,0,41.92,7823,5188,938,285,1695,1988,0.08,0.19,0.28,Warning
11-04-2019 14:35,5.1,0,9.18,0,0,85.71,7823,5293,830,285,1698,1882,0.49,0.36,0.32,Warning
11-04-2019 14:40,6.03,0,10.55,0,0,83.42,7823,5527,592,285,1703,1645,0.7,0.45,0.36,Warning
11-04-2019 14:45,16.67,0,14.14,0,0,69.19,7823,5398,721,285,1702,1776,0.3,0.4,0.37,Warning
11-04-2019 14:50,31.31,0,8.59,0,0,60.1,7823,5254,865,285,1702,1922,0.21,0.49,0.44,Warning
11-04-2019 14:55,34.34,0,11.62,0,0,54.04,7823,5346,771,285,1705,1830,0.52,0.44,0.43,Warning
11-04-2019 15:00,6.09,0,18.27,0,0,75.63,7823,5241,876,285,1705,1935,0.04,0.29,0.38,Warning
11-04-2019 15:05,4.55,0,8.59,0,0,86.87,7823,5487,625,285,1709,1686,0.37,0.36,0.4,Warning
11-04-2019 15:10,2.5,0,6,0,0,91.5,7823,5268,845,285,1708,1908,0.25,0.34,0.39,Warning
11-04-2019 15:15,3.03,0,8.59,0,0,88.38,7823,5346,765,285,1711,1829,0.36,0.35,0.39,Warning
11-04-2019 15:20,3.57,0,7.14,0,0,89.29,7823,5556,550,285,1716,1615,0.74,0.53,0.45,Warning
11-04-2019 15:25,58.59,0,24.75,0,0,16.67,7823,5503,603,285,1716,1670,1.28,0.62,0.48,Warning
11-04-2019 15:30,4.52,0,8.54,0,0,86.93,7823,5632,465,285,1724,1539,1.58,0.77,0.56,Warning
11-04-2019 15:35,62,0,22.5,0,0,15.5,7823,5436,662,285,1723,1738,0.07,0.42,0.47,Warning
11-04-2019 15:40,5.05,0,8.08,0,0,86.87,7823,5358,739,285,1724,1816,0.81,0.58,0.53,Warning
11-04-2019 15:45,1.52,0,1.52,0,0,96.97,7823,5308,789,285,1725,1868,0.49,0.4,0.45,Warning
11-04-2019 15:50,4,0,11,0,0,85,7823,5241,852,285,1728,1933,0.12,0.52,0.53,Warning
11-04-2019 15:55,3.03,0,8.59,0,0,88.38,7823,5437,655,285,1730,1737,0.89,0.58,0.54,Warning
11-04-2019 16:00,2.53,0,5.56,0,0,91.92,7823,5177,916,285,1728,2000,0.49,0.38,0.46,Warning
11-04-2019 16:05,4.55,0,10.1,0,0,85.35,7823,5308,782,285,1732,1867,0.44,0.44,0.46,Warning
11-04-2019 16:10,2.51,0,2.01,0,0,95.48,7823,5446,642,285,1733,1728,0.49,0.63,0.54,Warning
11-04-2019 16:15,3.02,0,9.55,0,0,87.44,7823,5280,809,285,1733,1896,0.66,0.48,0.49,Warning
11-04-2019 16:20,3.52,0,7.04,0,0,89.45,7823,5241,847,285,1734,1935,0.6,0.54,0.52,Warning
11-04-2019 16:25,12.69,0,11.68,0,0,75.63,7823,5424,660,285,1737,1749,0.58,0.6,0.55,Warning
11-04-2019 16:30,3.54,0,6.57,0,0,89.9,7823,5712,366,285,1744,1458,1.55,0.87,0.64,Critical
11-04-2019 16:35,2.53,0,7.58,0,0,89.9,7823,5332,750,285,1739,1842,0.15,0.5,0.55,Warning
11-04-2019 16:40,16.75,0,11.17,0,0,72.08,7823,5347,732,285,1743,1828,0.26,0.56,0.57,Warning
11-04-2019 16:45,1.52,0,2.53,0,0,95.96,7823,5334,743,285,1744,1841,0.3,0.47,0.54,Warning
11-04-2019 16:50,63.82,0,22.11,0,0,14.07,7823,5189,889,285,1743,1988,0.27,0.35,0.48,Warning
11-04-2019 16:55,23.12,0,10.05,0,0,66.83,7823,5190,887,285,1745,1987,0.27,0.52,0.54,Warning
11-04-2019 17:00,5.03,0,8.54,0,0,86.43,7823,5215,861,285,1746,1961,0.17,0.28,0.42,Warning
11-04-2019 17:05,2.51,0,8.54,0,0,88.94,7823,5126,950,285,1746,2051,0.08,0.44,0.5,Warning
11-04-2019 17:10,7.11,0,16.24,0,0,76.65,7823,5280,794,285,1748,1896,0.45,0.45,0.49,Warning
11-04-2019 17:15,3.02,0,7.54,0,0,89.45,7823,5306,766,285,1749,1869,0.32,0.28,0.4,Warning
11-04-2019 17:20,6.06,0,19.19,0,0,74.75,7823,5503,565,285,1753,1669,0.9,0.5,0.46,Warning
11-04-2019 17:25,5.56,0,8.59,0,0,85.86,7823,5459,609,285,1754,1714,0.19,0.46,0.47,Warning
11-04-2019 17:30,5.05,0,9.6,0,0,85.35,7823,5213,854,285,1754,1961,0.93,0.89,0.65,Warning
11-04-2019 17:35,61.5,0,20.5,0,0,18,7823,5539,524,285,1758,1633,0.75,0.57,0.56,Warning
11-04-2019 17:40,3.54,0,7.07,0,0,89.39,7823,5268,799,285,1755,1908,0.02,0.26,0.43,Warning
11-04-2019 17:45,3.02,0,6.53,0,0,90.45,7823,5281,784,285,1756,1895,0.43,0.45,0.48,Warning
11-04-2019 17:50,3,0,7.5,0,0,89.5,7823,5334,730,285,1758,1842,0.27,0.45,0.49,Warning
11-04-2019 17:55,4.02,0,8.04,0,0,87.94,7823,5216,848,285,1758,1960,0.5,0.39,0.44,Warning
11-04-2019 18:00,3.03,0,8.08,0,0,88.89,7823,5151,913,285,1757,2026,0.19,0.28,0.38,Warning
11-04-2019 18:05,14.57,0,13.07,0,0,72.36,7823,5190,873,285,1759,1987,0.06,0.27,0.37,Warning
11-04-2019 18:10,5.08,0,10.66,0,0,84.26,7823,5282,666,285,1873,1892,0.93,0.46,0.41,Warning
11-04-2019 18:15,2.51,0,7.04,0,0,90.45,7823,5126,825,285,1871,2050,0.01,0.2,0.31,Warning
11-04-2019 18:20,4.04,0,7.58,0,0,88.38,7823,5269,679,285,1873,1905,0.06,0.09,0.24,Warning
11-04-2019 18:25,4.5,0,7,0,0,88.5,7823,5231,717,285,1873,1944,0.07,0.12,0.21,Warning
11-04-2019 18:30,2.01,0,7.04,0,0,90.95,7823,5102,847,285,1872,2075,0.14,0.14,0.2,Warning
11-04-2019 18:35,2.51,0,6.03,0,0,91.46,7823,5164,784,285,1874,2012,0.17,0.27,0.25,Warning
11-04-2019 18:40,3.54,0,8.59,0,0,87.88,7823,5297,648,285,1876,1878,0.27,0.19,0.22,Warning
11-04-2019 18:45,4,0,8,0,0,88,7823,5140,805,285,1876,2035,0.11,0.33,0.29,Warning
11-04-2019 18:50,3.5,0,7.5,0,0,89,7823,5270,674,285,1878,1905,0.82,0.51,0.36,Warning
11-04-2019 18:55,3.52,0,9.55,0,0,86.93,7823,5113,833,285,1876,2064,0.1,0.31,0.32,Warning
11-04-2019 19:00,2.01,0,6.53,0,0,91.46,7823,5035,912,285,1875,2143,0.03,0.16,0.26,Normal
11-04-2019 19:05,2,0,7,0,0,91,7823,5062,884,285,1876,2115,0.22,0.23,0.25,Normal
11-04-2019 19:10,4.52,0,7.54,0,0,87.94,7823,5103,842,285,1877,2074,0.01,0.11,0.2,Warning
11-04-2019 19:15,2.5,0,7,0,0,90.5,7823,5051,894,285,1877,2126,0.19,0.24,0.23,Normal
11-04-2019 19:22,25.5,0,13,0,0,61.5,7823,5151,792,285,1878,2025,0.31,0.33,0.27,Warning
11-04-2019 19:25,4.04,0,6.57,0,0,89.39,7823,5075,869,285,1878,2102,0.07,0.24,0.25,Normal
11-04-2019 19:30,1.52,0,5.05,0,0,93.43,7823,5048,896,285,1877,2129,0,0.1,0.19,Normal
11-04-2019 19:35,2.02,0,7.07,0,0,90.91,7823,5138,806,285,1878,2039,0.02,0.08,0.16,Warning
11-04-2019 19:40,2,0,6,0,0,92,7823,5151,792,285,1879,2026,0.17,0.16,0.16,Warning
11-04-2019 19:45,2.53,0,7.07,0,0,90.4,7823,5177,764,285,1880,1999,0.19,0.24,0.21,Warning
11-04-2019 19:50,7.04,0,7.54,0,0,85.43,7823,5070,872,285,1880,2107,0.33,0.26,0.22,Normal
11-04-2019 19:55,3.02,0,5.03,0,0,91.96,7823,5036,905,285,1880,2140,0.14,0.18,0.21,Normal
11-04-2019 20:00,5.58,0,17.77,0,0,76.65,7823,5061,881,285,1880,2116,0.08,0.15,0.2,Normal
11-04-2019 20:05,4,0,8,0,0,88,7823,5138,803,285,1880,2038,0.46,0.23,0.21,Warning
11-04-2019 20:10,3.02,0,6.03,0,0,90.95,7823,5062,880,285,1880,2115,0.07,0.13,0.18,Normal
11-04-2019 20:15,2.51,0,5.03,0,0,92.46,7823,5062,879,285,1880,2115,0.32,0.16,0.17,Normal
11-04-2019 20:20,2.51,0,7.54,0,0,89.95,7823,5075,863,285,1884,2102,0.05,0.21,0.2,Normal
11-04-2019 20:25,15.66,0,11.11,0,0,73.23,7823,5087,851,285,1884,2090,0.01,0.1,0.16,Warning
11-04-2019 20:30,2.5,0,6.5,0,0,91,7823,5061,876,285,1885,2116,0.14,0.13,0.15,Normal
11-04-2019 20:35,2.5,0,7,0,0,90.5,7823,5074,862,285,1885,2103,0.29,0.29,0.22,Normal
11-04-2019 20:40,2.5,0,6.5,0,0,91,7823,5036,901,285,1884,2141,0,0.12,0.17,Normal
11-04-2019 20:45,2.03,0,7.61,0,0,90.36,7823,5048,889,285,1884,2129,0.54,0.22,0.18,Normal
11-04-2019 20:50,2.02,0,5.05,0,0,92.93,7823,5048,889,285,1885,2130,0.24,0.14,0.15,Normal
11-04-2019 20:55,2.5,0,9,0,0,88.5,7823,5086,850,285,1886,2090,0.11,0.09,0.13,Warning
11-04-2019 21:00,2.5,0,6,0,0,91.5,7823,5100,836,285,1886,2077,0.06,0.15,0.14,Warning
11-04-2019 21:05,2.51,0,6.53,0,0,90.95,7823,5035,901,285,1886,2142,0.04,0.09,0.13,Normal
11-04-2019 21:10,2.01,0,7.54,0,0,90.45,7823,5048,888,285,1886,2129,0.2,0.13,0.14,Normal
11-04-2019 21:15,2.51,0,8.54,0,0,88.94,7823,5036,901,285,1885,2142,0.09,0.07,0.12,Normal
11-04-2019 21:20,3,0,7,0,0,90,7823,5035,900,285,1886,2142,0.18,0.09,0.12,Normal
11-04-2019 21:25,2.01,0,7.04,0,0,90.95,7823,5036,900,285,1886,2142,0,0.06,0.11,Normal
11-04-2019 21:30,31.82,0,13.64,0,0,54.55,7823,5258,675,285,1889,1917,0.96,0.36,0.21,Warning
11-04-2019 21:35,3.02,0,6.53,0,0,90.45,7823,5127,806,285,1888,2048,0.31,0.29,0.22,Warning
11-04-2019 21:40,2.51,0,5.03,0,0,92.46,7823,5036,898,285,1888,2140,0.14,0.33,0.27,Normal
11-04-2019 21:45,3,0,6.5,0,0,90.5,7823,5036,898,285,1888,2141,0.02,0.14,0.21,Normal
11-04-2019 21:50,2.01,0,6.03,0,0,91.96,7823,5036,899,285,1887,2142,0.02,0.08,0.17,Normal
11-04-2019 21:55,3.02,0,6.53,0,0,90.45,7823,5036,898,285,1888,2142,0.06,0.12,0.17,Normal
11-04-2019 21:55,3.02,0,7.04,0,0,89.95,7823,5049,885,285,1888,2128,0.01,0.05,0.12,Normal
11-04-2019 22:00,3.03,0,8.59,0,0,88.38,7823,5036,897,285,1888,2141,0,0.04,0.11,Normal
11-04-2019 22:05,3.02,0,7.54,0,0,89.45,7823,5037,896,285,1888,2140,0.02,0.06,0.12,Normal
11-04-2019 22:10,3,0,7.5,0,0,89.5,7823,5049,884,285,1889,2128,0.1,0.06,0.11,Normal
11-04-2019 22:15,3.52,0,9.55,0,0,86.93,7823,5079,854,285,1888,2098,0.16,0.07,0.1,Normal
11-04-2019 22:20,3.02,0,8.54,0,0,88.44,7823,5179,752,285,1890,1996,0.53,0.17,0.12,Warning
11-04-2019 22:25,40.8,0,14.43,0,0,44.78,7823,5139,793,285,1889,2038,0.04,0.09,0.11,Warning
11-04-2019 22:30,4.02,0,11.56,0,0,84.42,7823,5076,856,285,1889,2101,0.71,0.26,0.16,Normal
11-04-2019 22:35,2.51,0,6.03,0,0,91.46,7823,5062,869,285,1890,2114,0.2,0.2,0.16,Normal
11-04-2019 22:40,2,0,5.5,0,0,92.5,7823,5036,895,285,1890,2141,0.02,0.11,0.13,Normal
11-04-2019 22:45,2.53,0,6.06,0,0,91.41,7823,5049,881,285,1891,2127,0.38,0.36,0.23,Normal
11-04-2019 22:50,2.51,0,3.02,0,0,94.47,7823,5203,727,285,1892,1973,0.53,0.26,0.22,Warning
11-04-2019 22:55,2.5,0,8,0,0,89.5,7823,5037,895,285,1890,2141,0.17,0.17,0.2,Normal
11-04-2019 23:00,4.52,0,11.06,0,0,84.42,7823,5140,790,285,1892,2036,0.01,0.1,0.17,Warning
11-04-2019 23:05,33.33,0,14.93,0,0,51.74,7823,5152,779,285,1891,2025,0.25,0.1,0.14,Warning
11-04-2019 23:10,2.53,0,8.59,0,0,88.89,7823,5036,895,285,1891,2141,0.1,0.1,0.13,Normal
11-04-2019 23:15,3.02,0,7.54,0,0,89.45,7823,5219,710,285,1893,1957,0.16,0.14,0.14,Warning
11-04-2019 23:20,3,0,8.5,0,0,88.5,7823,5063,867,285,1892,2114,0.03,0.08,0.12,Normal
11-04-2019 23:25,0.51,0,0,0,0,99.49,7823,5037,893,285,1892,2140,0.01,0.05,0.1,Normal
11-04-2019 23:30,2.5,0,6.5,0,0,91,7823,5038,892,285,1892,2140,0.09,0.05,0.09,Normal
11-04-2019 23:35,28.14,0,12.56,0,0,59.3,7823,5074,856,285,1892,2103,0.01,0.04,0.07,Normal
11-04-2019 23:40,2.51,0,6.03,0,0,91.46,7823,5037,893,285,1892,2140,0,0.03,0.05,Normal
11-04-2019 23:45,4,0,9,0,0,87,7823,5140,788,285,1893,2035,0,0.03,0.05,Warning
11-04-2019 23:50,2.01,0,5.53,0,0,92.46,7823,5036,893,285,1893,2141,0.03,0.05,0.05,Normal
11-04-2019 23:55,2.5,0,7,0,0,90.5,7823,5038,896,285,1887,2139,0.05,0.09,0.06,Normal
12-04-2019 00:00,2,0,5.5,0,0,92.5,7823,5050,884,285,1887,2128,0.05,0.11,0.07,Normal
12-04-2019 00:05,7.61,0,13.71,33.5,0,45.18,7823,5067,853,285,1902,2110,0,0.04,0.05,Normal
12-04-2019 00:10,2.53,0,7.58,0,0,89.9,7823,5116,513,285,2193,2061,0.49,0.19,0.1,Warning
12-04-2019 00:15,9.5,0,31.5,16,0,43,7823,5084,528,285,2210,2092,0.59,0.27,0.15,Normal
12-04-2019 00:20,1.52,0,6.06,0,0,92.42,7823,5038,575,285,2209,2139,0.01,0.12,0.12,Normal
12-04-2019 00:25,4.52,0,13.57,0,0,81.91,7823,5038,574,285,2209,2139,0.02,0.06,0.1,Normal
12-04-2019 00:30,2.53,0,8.59,0,0,88.89,7823,5038,574,285,2209,2139,0.02,0.06,0.1,Normal
12-04-2019 00:35,2.5,0,7,0,0,90.5,7823,5038,575,285,2209,2140,0,0.04,0.08,Normal
12-04-2019 00:40,2.51,0,7.04,0,0,90.45,7823,5038,574,285,2209,2139,0,0.03,0.06,Normal
12-04-2019 00:45,24.5,0,14,0,0,61.5,7823,5090,522,285,2210,2087,0.1,0.06,0.05,Warning
12-04-2019 00:50,2.5,0,8,0,0,89.5,7823,5039,572,285,2210,2138,0.28,0.18,0.1,Normal
12-04-2019 00:55,2.01,0,8.04,0,0,89.95,7823,5037,574,285,2210,2140,0.01,0.09,0.09,Normal
12-04-2019 01:00,2.02,0,9.09,0,0,88.89,7823,5038,574,285,2210,2139,0,0.04,0.06,Normal
12-04-2019 01:05,3.02,0,7.54,0,0,89.45,7823,5076,535,285,2210,2101,0.09,0.08,0.06,Normal
12-04-2019 01:10,2.01,0,6.03,0,0,91.96,7823,5038,574,285,2210,2139,0.04,0.04,0.05,Normal
12-04-2019 01:15,1.52,0,6.06,0,0,92.42,7823,5038,574,285,2210,2139,0.01,0.03,0.05,Normal
12-04-2019 01:20,1.01,0,4.52,0,0,94.47,7823,5076,535,285,2210,2101,0.02,0.03,0.05,Normal
12-04-2019 01:25,2.53,0,8.59,0,0,88.89,7823,5038,573,285,2210,2139,0.01,0.04,0.05,Normal
12-04-2019 01:30,3.02,0,6.53,0,0,90.45,7823,5038,572,285,2211,2138,0.06,0.07,0.05,Normal
12-04-2019 01:35,2.01,0,7.04,0,0,90.95,7823,5039,572,285,2211,2138,0.04,0.05,0.05,Normal
12-04-2019 01:40,3.03,0,6.57,0,0,90.4,7823,5039,572,285,2211,2138,0.01,0.04,0.05,Normal
12-04-2019 01:45,2,0,6.5,0,0,91.5,7823,5040,571,285,2211,2138,0.05,0.05,0.05,Normal
12-04-2019 01:50,2.51,0,6.03,0,0,91.46,7823,5039,572,285,2211,2139,0.01,0.04,0.05,Normal
12-04-2019 01:55,2.51,0,6.03,0,0,91.46,7823,5040,571,285,2211,2137,0.08,0.08,0.05,Normal
12-04-2019 02:00,5.58,0,18.27,0,0,76.14,7823,5039,572,285,2211,2139,0.02,0.07,0.05,Normal
12-04-2019 02:05,2.51,0,7.04,0,0,90.45,7823,5039,572,285,2211,2139,0.06,0.04,0.05,Normal
12-04-2019 02:10,2.01,0,5.03,0,0,92.96,7823,5040,571,285,2211,2137,0.07,0.04,0.05,Normal
12-04-2019 02:15,2.5,0,7,0,0,90.5,7823,5039,572,285,2211,2139,0.04,0.05,0.05,Normal
12-04-2019 02:20,2.01,0,6.03,0,0,91.96,7823,5090,520,285,2211,2087,0.01,0.04,0.05,Warning
12-04-2019 02:25,2.99,0,6.47,0,0,90.55,7823,5039,572,285,2211,2139,0.02,0.04,0.05,Normal
12-04-2019 02:30,4.52,0,12.56,0,0,82.91,7823,5039,572,285,2211,2139,0,0.03,0.05,Normal
12-04-2019 02:35,2.5,0,8,0,0,89.5,7823,5038,572,285,2211,2139,0.01,0.02,0.05,Normal
12-04-2019 02:40,2.51,0,6.53,0,0,90.95,7823,5039,572,285,2211,2139,0.01,0.03,0.05,Normal
12-04-2019 02:45,2.01,0,7.54,0,0,90.45,7823,5039,571,285,2211,2138,0.02,0.03,0.05,Normal
12-04-2019 02:50,3.03,0,6.57,0,0,90.4,7823,5038,572,285,2211,2139,0,0.03,0.05,Normal
12-04-2019 02:55,2,0,6.5,0,0,91.5,7823,5039,571,285,2211,2139,0.12,0.06,0.05,Normal
12-04-2019 03:00,3,0,8,0,0,89,7823,5039,571,285,2211,2138,0,0.03,0.05,Normal
12-04-2019 03:05,3.02,0,6.53,0,0,90.45,7823,5039,571,285,2212,2138,0.04,0.04,0.05,Normal
12-04-2019 03:10,3.03,0,5.56,0,0,91.41,7823,5130,479,285,2213,2046,0.21,0.08,0.06,Warning
12-04-2019 03:15,3,0,7,0,0,90,7823,5039,571,285,2212,2139,0.11,0.14,0.1,Normal
12-04-2019 03:20,2.01,0,6.03,0,0,91.96,7823,5039,571,285,2212,2138,0.04,0.09,0.09,Normal
12-04-2019 03:25,2.51,0,6.03,0,0,91.46,7823,5039,571,285,2211,2138,0.06,0.08,0.08,Normal
12-04-2019 03:30,2.51,0,6.53,0,0,90.95,7823,5040,571,285,2211,2138,0,0.04,0.06,Normal
